envio_id,fecha_envio,semana_inicio,sede_id,ciudad,departamento,macrozona,transportista,vehiculo,distancia_km,lluvia_flag,lluvia_mm,minutos_objetivo,minutos_reales,tardanza_flag,bultos,costo_soles
ENV-01041,2026-05-13,2026-05-11,SED-11,Iquitos,Loreto,Selva,Apu Express,Van,34.6,0,0.0,98.2,137.1,1,36,248.87
ENV-01042,2026-05-14,2026-05-11,SED-11,Iquitos,Loreto,Selva,Costa Norte,Camión,22.1,0,0.0,86.3,70.6,0,32,213.93
ENV-01043,2026-05-16,2026-05-11,SED-11,Iquitos,Loreto,Selva,Costa Norte,Van,328.1,0,0.0,465.1,439.5,0,17,718.26
ENV-01044,2026-05-17,2026-05-11,SED-11,Iquitos,Loreto,Selva,Costa Norte,Camión,30.6,0,0.0,98.5,103.4,0,11,164.25
ENV-01045,2026-05-13,2026-05-11,SED-11,Iquitos,Loreto,Selva,Costa Norte,Moto,154.5,0,0.0,217.3,244.6,1,11,387.26
ENV-01046,2026-05-15,2026-05-11,SED-11,Iquitos,Loreto,Selva,Apu Express,Camión,119.9,0,0.0,225.3,228.6,0,17,343.6
ENV-01047,2026-05-14,2026-05-11,SED-11,Iquitos,Loreto,Selva,Costa Norte,Moto,167.3,0,0.0,230.7,209.3,0,22,444.38
ENV-01048,2026-05-11,2026-05-11,SED-11,Iquitos,Loreto,Selva,Apu Express,Van,12.6,0,0.0,70.7,81.3,1,11,131.76
ENV-01049,2026-05-13,2026-05-11,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Van,147.1,0,0.0,238.9,222.2,0,28,426.56
ENV-01050,2026-05-12,2026-05-11,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Van,102.9,0,0.0,183.6,178.2,0,32,359.38
ENV-01051,2026-05-12,2026-05-11,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Moto,168.0,0,0.0,231.4,269.2,1,16,427.07
ENV-01052,2026-05-17,2026-05-11,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Van,138.9,0,0.0,228.7,239.1,0,29,414.96
ENV-01053,2026-05-11,2026-05-11,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Van,48.5,0,0.0,115.6,152.6,1,27,245.94
ENV-01054,2026-05-11,2026-05-11,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Camión,75.2,0,0.0,161.8,137.6,0,11,244.45
ENV-01055,2026-05-16,2026-05-11,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Moto,47.8,0,0.0,105.1,127.4,1,9,188.85
ENV-01056,2026-05-13,2026-05-11,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Van,168.2,0,0.0,265.2,218.8,0,10,408.68
ENV-01057,2026-05-19,2026-05-18,SED-01,Lima,Lima,Costa,Costa Norte,Van,98.9,0,0.0,178.7,210.0,1,30,346.07
ENV-01058,2026-05-20,2026-05-18,SED-01,Lima,Lima,Costa,Costa Norte,Van,150.8,0,0.0,243.4,336.1,1,40,470.37
ENV-01059,2026-05-21,2026-05-18,SED-01,Lima,Lima,Costa,Costa Norte,Van,52.3,0,0.0,120.4,152.9,1,40,293.15
ENV-01060,2026-05-23,2026-05-18,SED-01,Lima,Lima,Costa,Apu Express,Camión,88.1,0,0.0,180.1,203.2,1,33,335.93
ENV-01061,2026-05-20,2026-05-18,SED-01,Lima,Lima,Costa,Río Rápido,Van,215.7,0,0.0,324.7,434.2,1,9,491.22
ENV-01062,2026-05-18,2026-05-18,SED-01,Lima,Lima,Costa,Costa Norte,Camión,20.8,0,0.0,84.5,102.1,1,32,211.57
ENV-01063,2026-05-21,2026-05-18,SED-01,Lima,Lima,Costa,Río Rápido,Camión,138.7,0,0.0,252.0,347.1,1,5,340.2
ENV-01064,2026-05-23,2026-05-18,SED-01,Lima,Lima,Costa,Costa Norte,Van,99.0,0,0.0,178.8,181.8,0,8,278.01
ENV-01065,2026-05-18,2026-05-18,SED-02,Piura,Piura,Costa,Río Rápido,Camión,29.7,1,20.2,97.1,105.7,0,24,247.77
ENV-01066,2026-05-24,2026-05-18,SED-02,Piura,Piura,Costa,Río Rápido,Van,146.6,0,0.0,238.2,290.0,1,35,447.34
ENV-01067,2026-05-23,2026-05-18,SED-02,Piura,Piura,Costa,Apu Express,Camión,208.9,0,0.0,351.7,258.4,0,30,544.07
ENV-01068,2026-05-22,2026-05-18,SED-02,Piura,Piura,Costa,Costa Norte,Camión,183.3,0,0.0,315.3,360.1,1,17,457.72
ENV-01069,2026-05-23,2026-05-18,SED-02,Piura,Piura,Costa,Apu Express,Moto,88.8,0,0.0,148.2,159.7,0,41,361.89
ENV-01070,2026-05-24,2026-05-18,SED-02,Piura,Piura,Costa,Costa Norte,Moto,130.3,0,0.0,191.8,229.7,1,24,383.89
ENV-01071,2026-05-22,2026-05-18,SED-02,Piura,Piura,Costa,Río Rápido,Moto,243.4,0,0.0,310.6,352.9,1,10,544.18
ENV-01072,2026-05-23,2026-05-18,SED-02,Piura,Piura,Costa,Río Rápido,Van,84.9,0,0.0,161.1,185.2,1,35,336.25
ENV-01073,2026-05-24,2026-05-18,SED-03,Trujillo,La Libertad,Costa,Río Rápido,Camión,18.3,0,0.0,81.0,102.6,1,26,188.51
ENV-01074,2026-05-21,2026-05-18,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Van,79.0,0,0.0,153.8,199.8,1,5,232.74
ENV-01075,2026-05-19,2026-05-18,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Camión,136.3,1,1.4,248.5,291.2,1,28,452.05
ENV-01076,2026-05-21,2026-05-18,SED-03,Trujillo,La Libertad,Costa,Apu Express,Camión,153.9,0,0.0,273.5,311.8,1,8,376.78
ENV-01077,2026-05-20,2026-05-18,SED-03,Trujillo,La Libertad,Costa,Río Rápido,Moto,56.9,0,0.0,114.7,138.3,1,12,214.59
ENV-01078,2026-05-24,2026-05-18,SED-03,Trujillo,La Libertad,Costa,Apu Express,Moto,129.3,0,0.0,190.7,233.3,1,24,382.11
ENV-01079,2026-05-20,2026-05-18,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Camión,56.8,0,0.0,135.7,146.3,0,10,208.26
ENV-01080,2026-05-22,2026-05-18,SED-03,Trujillo,La Libertad,Costa,Apu Express,Camión,60.5,0,0.0,140.9,159.5,1,36,295.44
ENV-01081,2026-05-18,2026-05-18,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Moto,56.6,0,0.0,114.5,123.3,0,24,251.32
ENV-01082,2026-05-23,2026-05-18,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Van,88.1,0,0.0,165.1,139.9,0,29,323.47
ENV-01083,2026-05-22,2026-05-18,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Moto,57.6,0,0.0,115.4,118.7,0,36,290.22
ENV-01084,2026-05-19,2026-05-18,SED-04,Chiclayo,Lambayeque,Costa,Río Rápido,Van,120.1,0,0.0,205.1,196.1,0,31,387.2
ENV-01085,2026-05-19,2026-05-18,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Van,75.6,0,0.0,149.5,151.6,0,4,223.5
ENV-01086,2026-05-21,2026-05-18,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Van,27.9,0,0.0,89.8,76.8,0,29,215.04
ENV-01087,2026-05-19,2026-05-18,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Camión,57.2,0,0.0,136.2,120.0,0,12,215.15
ENV-01088,2026-05-22,2026-05-18,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Van,155.9,1,15.2,249.9,302.5,1,16,450.22
ENV-01089,2026-05-24,2026-05-18,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Moto,196.3,0,0.0,261.1,303.8,1,17,480.99
ENV-01090,2026-05-18,2026-05-18,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Camión,97.6,1,6.7,193.5,243.9,1,40,419.61
ENV-01091,2026-05-23,2026-05-18,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Moto,49.7,0,0.0,107.2,129.0,1,28,251.3
ENV-01092,2026-05-18,2026-05-18,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Van,83.1,0,0.0,158.9,204.8,1,16,274.2
ENV-01093,2026-05-23,2026-05-18,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Van,338.1,0,0.0,477.7,577.9,1,23,754.96
ENV-01094,2026-05-20,2026-05-18,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Van,43.9,0,0.0,109.9,118.4,0,27,237.79
ENV-01095,2026-05-24,2026-05-18,SED-05,Arequipa,Arequipa,Sierra,Río Rápido,Van,113.1,0,0.0,196.4,193.1,0,19,337.57
ENV-01096,2026-05-24,2026-05-18,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Moto,140.4,0,0.0,202.4,221.2,0,41,454.81
ENV-01097,2026-05-23,2026-05-18,SED-06,Cusco,Cusco,Sierra,Río Rápido,Van,188.0,1,38.7,290.0,362.6,1,17,511.06
ENV-01098,2026-05-20,2026-05-18,SED-06,Cusco,Cusco,Sierra,Río Rápido,Van,250.8,0,0.0,368.5,383.7,0,11,560.52
ENV-01099,2026-05-24,2026-05-18,SED-06,Cusco,Cusco,Sierra,Costa Norte,Van,76.2,0,0.0,150.3,136.4,0,11,246.27
ENV-01100,2026-05-20,2026-05-18,SED-06,Cusco,Cusco,Sierra,Costa Norte,Moto,131.1,1,17.3,192.7,202.5,0,21,421.13
ENV-01101,2026-05-24,2026-05-18,SED-06,Cusco,Cusco,Sierra,Apu Express,Van,67.1,0,0.0,138.9,130.1,0,11,229.85
ENV-01102,2026-05-19,2026-05-18,SED-06,Cusco,Cusco,Sierra,Costa Norte,Camión,94.9,0,0.0,189.8,201.6,0,36,357.46
ENV-01103,2026-05-20,2026-05-18,SED-06,Cusco,Cusco,Sierra,Apu Express,Camión,26.3,0,0.0,92.3,104.8,1,11,156.43
ENV-01104,2026-05-22,2026-05-18,SED-06,Cusco,Cusco,Sierra,Costa Norte,Van,10.6,0,0.0,68.2,70.4,0,8,118.83
ENV-01105,2026-05-23,2026-05-18,SED-07,Puno,Puno,Sierra,Costa Norte,Van,54.5,0,0.0,123.1,110.9,0,35,281.62
ENV-01106,2026-05-24,2026-05-18,SED-07,Puno,Puno,Sierra,Costa Norte,Van,161.6,0,0.0,257.0,324.0,1,35,474.31
ENV-01107,2026-05-19,2026-05-18,SED-07,Puno,Puno,Sierra,Costa Norte,Camión,78.6,0,0.0,166.7,142.3,0,36,328.16
ENV-01108,2026-05-18,2026-05-18,SED-07,Puno,Puno,Sierra,Costa Norte,Camión,121.2,0,0.0,227.2,258.3,1,14,336.64
ENV-01109,2026-05-20,2026-05-18,SED-07,Puno,Puno,Sierra,Apu Express,Van,100.5,0,0.0,180.7,165.4,0,36,367.56
ENV-01110,2026-05-21,2026-05-18,SED-07,Puno,Puno,Sierra,Costa Norte,Van,157.7,0,0.0,252.1,282.7,1,41,485.91
ENV-01111,2026-05-19,2026-05-18,SED-07,Puno,Puno,Sierra,Río Rápido,Moto,84.4,0,0.0,143.6,143.6,0,5,242.41
ENV-01112,2026-05-19,2026-05-18,SED-07,Puno,Puno,Sierra,Río Rápido,Camión,163.3,0,0.0,286.8,266.3,0,21,433.98
ENV-01113,2026-05-24,2026-05-18,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Camión,31.5,1,1.2,99.7,109.2,0,32,275.92
ENV-01114,2026-05-24,2026-05-18,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,94.7,1,29.7,173.3,227.2,1,28,377.18
ENV-01115,2026-05-23,2026-05-18,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Van,86.9,0,0.0,163.6,131.5,0,15,277.88
ENV-01116,2026-05-19,2026-05-18,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Camión,43.7,0,0.0,117.0,111.6,0,39,274.54
ENV-01117,2026-05-19,2026-05-18,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,8.0,0,0.0,65.0,60.2,0,18,145.2
ENV-01118,2026-05-19,2026-05-18,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Van,43.9,0,0.0,109.8,131.0,1,15,200.45
ENV-01119,2026-05-19,2026-05-18,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Camión,42.1,0,0.0,114.8,151.3,1,40,274.85
ENV-01120,2026-05-21,2026-05-18,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Van,50.2,0,0.0,117.7,126.0,0,7,187.0
ENV-01121,2026-05-22,2026-05-18,SED-09,Huancayo,Junín,Sierra,Río Rápido,Moto,105.2,0,0.0,165.5,185.9,1,9,292.35
ENV-01122,2026-05-19,2026-05-18,SED-09,Huancayo,Junín,Sierra,Apu Express,Van,28.1,0,0.0,90.1,97.7,0,10,156.52
ENV-01123,2026-05-19,2026-05-18,SED-09,Huancayo,Junín,Sierra,Costa Norte,Van,46.1,0,0.0,112.6,109.5,0,16,207.52
ENV-01124,2026-05-23,2026-05-18,SED-09,Huancayo,Junín,Sierra,Apu Express,Moto,46.5,0,0.0,103.9,106.9,0,36,270.36
ENV-01125,2026-05-20,2026-05-18,SED-09,Huancayo,Junín,Sierra,Apu Express,Camión,31.3,0,0.0,99.4,101.5,0,23,202.6
ENV-01126,2026-05-21,2026-05-18,SED-09,Huancayo,Junín,Sierra,Apu Express,Camión,67.2,0,0.0,150.5,172.7,1,19,254.91
ENV-01127,2026-05-22,2026-05-18,SED-09,Huancayo,Junín,Sierra,Costa Norte,Moto,29.4,0,0.0,85.9,120.8,1,41,255.03
ENV-01128,2026-05-19,2026-05-18,SED-09,Huancayo,Junín,Sierra,Río Rápido,Camión,29.6,0,0.0,97.1,94.2,0,29,218.25
ENV-01129,2026-05-23,2026-05-18,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Moto,53.7,1,4.7,111.4,125.7,1,25,294.23
ENV-01130,2026-05-22,2026-05-18,SED-10,Tarapoto,San Martín,Selva,Apu Express,Moto,111.7,0,0.0,172.3,191.9,0,18,331.85
ENV-01131,2026-05-18,2026-05-18,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Camión,65.7,0,0.0,148.3,155.6,0,31,289.4
ENV-01132,2026-05-20,2026-05-18,SED-10,Tarapoto,San Martín,Selva,Río Rápido,Van,55.6,0,0.0,124.5,141.6,1,18,230.83
ENV-01133,2026-05-19,2026-05-18,SED-10,Tarapoto,San Martín,Selva,Apu Express,Camión,24.8,0,0.0,90.3,88.2,0,17,172.4
ENV-01134,2026-05-22,2026-05-18,SED-10,Tarapoto,San Martín,Selva,Costa Norte,Camión,84.5,1,5.0,175.0,202.3,1,34,377.57
ENV-01135,2026-05-19,2026-05-18,SED-10,Tarapoto,San Martín,Selva,Apu Express,Moto,108.1,1,3.1,168.5,176.3,0,12,351.84
ENV-01136,2026-05-22,2026-05-18,SED-10,Tarapoto,San Martín,Selva,Río Rápido,Camión,289.9,1,13.8,466.7,559.1,1,16,691.43
ENV-01137,2026-05-21,2026-05-18,SED-11,Iquitos,Loreto,Selva,Costa Norte,Van,11.5,1,10.5,69.3,74.3,0,27,224.34
ENV-01138,2026-05-18,2026-05-18,SED-11,Iquitos,Loreto,Selva,Río Rápido,Van,126.0,0,0.0,212.5,288.5,1,21,366.85
ENV-01139,2026-05-23,2026-05-18,SED-11,Iquitos,Loreto,Selva,Río Rápido,Camión,73.2,1,17.2,159.0,219.8,1,10,282.84
ENV-01140,2026-05-23,2026-05-18,SED-11,Iquitos,Loreto,Selva,Costa Norte,Moto,43.0,0,0.0,100.2,95.7,0,34,257.83
ENV-01141,2026-05-20,2026-05-18,SED-11,Iquitos,Loreto,Selva,Apu Express,Camión,175.9,0,0.0,304.8,309.6,0,28,478.45
ENV-01142,2026-05-21,2026-05-18,SED-11,Iquitos,Loreto,Selva,Apu Express,Van,96.3,1,12.1,175.4,250.9,1,32,392.53
ENV-01143,2026-05-23,2026-05-18,SED-11,Iquitos,Loreto,Selva,Río Rápido,Camión,144.2,0,0.0,259.7,271.7,0,27,418.22
ENV-01144,2026-05-18,2026-05-18,SED-11,Iquitos,Loreto,Selva,Apu Express,Camión,97.7,0,0.0,193.7,186.3,0,40,374.78
ENV-01145,2026-05-20,2026-05-18,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Camión,32.3,0,0.0,100.8,125.0,1,25,210.57
ENV-01146,2026-05-19,2026-05-18,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Camión,42.4,0,0.0,115.2,105.8,0,37,265.97
ENV-01147,2026-05-19,2026-05-18,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Van,131.3,0,0.0,219.1,237.8,0,6,329.9
ENV-01148,2026-05-21,2026-05-18,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Moto,64.7,1,7.7,122.9,142.4,1,39,357.33
ENV-01149,2026-05-20,2026-05-18,SED-12,Pucallpa,Ucayali,Selva,Costa Norte,Van,89.3,0,0.0,166.6,190.5,1,32,334.87
ENV-01150,2026-05-21,2026-05-18,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Moto,52.1,1,9.3,109.7,131.7,1,35,322.25
ENV-01151,2026-05-23,2026-05-18,SED-12,Pucallpa,Ucayali,Selva,Apu Express,Van,119.0,1,11.7,203.7,257.1,1,16,383.78
ENV-01152,2026-05-20,2026-05-18,SED-12,Pucallpa,Ucayali,Selva,Río Rápido,Camión,38.2,0,0.0,109.2,124.0,1,35,252.2
ENV-01153,2026-05-27,2026-05-25,SED-01,Lima,Lima,Costa,Río Rápido,Van,14.8,0,0.0,73.4,82.9,1,21,166.66
ENV-01154,2026-05-26,2026-05-25,SED-01,Lima,Lima,Costa,Río Rápido,Van,102.6,0,0.0,183.2,235.6,1,36,371.25
ENV-01155,2026-05-25,2026-05-25,SED-01,Lima,Lima,Costa,Río Rápido,Camión,69.8,0,0.0,154.2,144.5,0,21,265.8
ENV-01156,2026-05-30,2026-05-25,SED-01,Lima,Lima,Costa,Costa Norte,Van,78.0,0,0.0,152.5,165.4,0,18,271.23
ENV-01157,2026-05-27,2026-05-25,SED-01,Lima,Lima,Costa,Costa Norte,Camión,119.6,0,0.0,224.8,258.4,1,9,318.1
ENV-01158,2026-05-28,2026-05-25,SED-01,Lima,Lima,Costa,Río Rápido,Camión,101.1,0,0.0,198.6,197.1,0,39,377.94
ENV-01159,2026-05-29,2026-05-25,SED-01,Lima,Lima,Costa,Río Rápido,Van,34.3,0,0.0,97.9,106.0,0,7,158.51
ENV-01160,2026-05-27,2026-05-25,SED-01,Lima,Lima,Costa,Río Rápido,Van,184.1,0,0.0,285.1,309.8,0,9,434.26
ENV-01161,2026-05-28,2026-05-25,SED-02,Piura,Piura,Costa,Río Rápido,Camión,93.4,0,0.0,187.7,191.1,0,9,271.09
ENV-01162,2026-05-27,2026-05-25,SED-02,Piura,Piura,Costa,Apu Express,Van,56.3,0,0.0,125.4,106.1,0,21,241.47
ENV-01163,2026-05-31,2026-05-25,SED-02,Piura,Piura,Costa,Apu Express,Van,47.0,0,0.0,113.7,119.3,0,4,171.99
ENV-01164,2026-05-25,2026-05-25,SED-02,Piura,Piura,Costa,Río Rápido,Van,81.9,1,21.9,157.4,228.4,1,10,298.41
ENV-01165,2026-05-30,2026-05-25,SED-02,Piura,Piura,Costa,Costa Norte,Camión,139.9,0,0.0,253.7,218.9,0,4,339.24
ENV-01166,2026-05-31,2026-05-25,SED-02,Piura,Piura,Costa,Apu Express,Van,20.5,0,0.0,80.7,83.2,0,5,127.45
ENV-01167,2026-05-29,2026-05-25,SED-02,Piura,Piura,Costa,Río Rápido,Van,56.1,0,0.0,125.1,148.6,1,21,241.07
ENV-01168,2026-05-31,2026-05-25,SED-02,Piura,Piura,Costa,Costa Norte,Camión,139.1,0,0.0,252.5,268.8,0,29,415.31
ENV-01169,2026-05-26,2026-05-25,SED-03,Trujillo,La Libertad,Costa,Apu Express,Moto,38.2,1,2.4,95.1,139.9,1,25,266.17
ENV-01170,2026-05-27,2026-05-25,SED-03,Trujillo,La Libertad,Costa,Río Rápido,Van,102.0,0,0.0,182.5,185.6,0,6,277.18
ENV-01171,2026-05-31,2026-05-25,SED-03,Trujillo,La Libertad,Costa,Río Rápido,Camión,96.6,0,0.0,192.2,209.5,0,23,320.17
ENV-01172,2026-05-29,2026-05-25,SED-03,Trujillo,La Libertad,Costa,Apu Express,Moto,307.4,0,0.0,377.8,380.7,0,9,656.19
ENV-01173,2026-05-25,2026-05-25,SED-03,Trujillo,La Libertad,Costa,Apu Express,Van,45.8,0,0.0,112.3,108.2,0,26,238.12
ENV-01174,2026-05-25,2026-05-25,SED-03,Trujillo,La Libertad,Costa,Costa Norte,Van,108.8,0,0.0,191.0,208.7,0,30,363.83
ENV-01175,2026-05-31,2026-05-25,SED-03,Trujillo,La Libertad,Costa,Apu Express,Camión,168.5,0,0.0,294.2,311.8,0,16,427.82
ENV-01176,2026-05-31,2026-05-25,SED-03,Trujillo,La Libertad,Costa,Apu Express,Moto,175.3,0,0.0,239.0,233.6,0,19,449.38
ENV-01177,2026-05-31,2026-05-25,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Van,122.1,0,0.0,207.6,200.4,0,20,356.74
ENV-01178,2026-05-27,2026-05-25,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Camión,31.0,0,0.0,99.0,97.4,0,10,161.77
ENV-01179,2026-05-26,2026-05-25,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Moto,27.9,0,0.0,84.3,85.2,0,25,202.72
ENV-01180,2026-05-31,2026-05-25,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Van,73.3,0,0.0,146.6,146.8,0,17,259.6
ENV-01181,2026-05-31,2026-05-25,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Van,186.3,0,0.0,287.9,307.4,0,11,444.48
ENV-01182,2026-05-30,2026-05-25,SED-04,Chiclayo,Lambayeque,Costa,Apu Express,Camión,74.9,0,0.0,161.3,160.5,0,8,234.57
ENV-01183,2026-05-25,2026-05-25,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Van,46.3,0,0.0,112.9,122.4,0,22,226.52
ENV-01184,2026-05-25,2026-05-25,SED-04,Chiclayo,Lambayeque,Costa,Costa Norte,Moto,152.8,0,0.0,215.4,216.0,0,22,418.21
ENV-01185,2026-05-30,2026-05-25,SED-05,Arequipa,Arequipa,Sierra,Río Rápido,Van,109.5,1,9.7,191.9,182.4,0,21,382.19
ENV-01186,2026-05-26,2026-05-25,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Camión,63.6,0,0.0,145.3,165.2,1,41,316.58
ENV-01187,2026-05-26,2026-05-25,SED-05,Arequipa,Arequipa,Sierra,Costa Norte,Van,150.6,0,0.0,243.3,279.3,1,39,467.05
ENV-01188,2026-05-26,2026-05-25,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Van,30.4,0,0.0,93.0,107.8,1,30,222.66
ENV-01189,2026-05-30,2026-05-25,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Camión,137.8,0,0.0,250.7,271.0,0,33,425.41
ENV-01190,2026-05-31,2026-05-25,SED-05,Arequipa,Arequipa,Sierra,Río Rápido,Van,89.4,0,0.0,166.7,228.8,1,27,319.54
ENV-01191,2026-05-31,2026-05-25,SED-05,Arequipa,Arequipa,Sierra,Apu Express,Van,113.3,0,0.0,196.7,150.3,0,11,313.08
ENV-01192,2026-05-25,2026-05-25,SED-05,Arequipa,Arequipa,Sierra,Río Rápido,Camión,14.4,1,8.1,75.5,87.0,1,31,242.1
ENV-01193,2026-05-28,2026-05-25,SED-06,Cusco,Cusco,Sierra,Costa Norte,Van,162.9,0,0.0,258.6,252.6,0,19,427.12
ENV-01194,2026-05-31,2026-05-25,SED-06,Cusco,Cusco,Sierra,Apu Express,Camión,70.4,1,9.5,154.9,173.0,0,35,355.16
ENV-01195,2026-05-30,2026-05-25,SED-06,Cusco,Cusco,Sierra,Apu Express,Moto,48.5,1,11.2,105.9,135.3,1,17,259.94
ENV-01196,2026-05-26,2026-05-25,SED-06,Cusco,Cusco,Sierra,Costa Norte,Van,56.1,0,0.0,125.1,136.7,0,25,253.41
ENV-01197,2026-05-25,2026-05-25,SED-06,Cusco,Cusco,Sierra,Apu Express,Camión,79.6,1,5.8,168.0,211.7,1,13,303.59
ENV-01198,2026-05-27,2026-05-25,SED-06,Cusco,Cusco,Sierra,Costa Norte,Van,166.7,1,17.4,263.4,359.1,1,11,454.24
ENV-01199,2026-05-31,2026-05-25,SED-06,Cusco,Cusco,Sierra,Apu Express,Camión,92.6,0,0.0,186.4,219.6,1,9,269.52
ENV-01200,2026-05-31,2026-05-25,SED-06,Cusco,Cusco,Sierra,Costa Norte,Camión,38.8,1,9.8,110.1,145.8,1,36,301.46
ENV-01201,2026-05-29,2026-05-25,SED-07,Puno,Puno,Sierra,Río Rápido,Van,133.9,0,0.0,222.3,256.7,1,29,405.87
ENV-01202,2026-05-30,2026-05-25,SED-07,Puno,Puno,Sierra,Costa Norte,Camión,8.0,0,0.0,66.4,66.8,0,36,201.0
ENV-01203,2026-05-26,2026-05-25,SED-07,Puno,Puno,Sierra,Apu Express,Moto,75.5,1,33.2,134.2,184.3,1,19,314.73
ENV-01204,2026-05-29,2026-05-25,SED-07,Puno,Puno,Sierra,Río Rápido,Camión,71.9,0,0.0,157.1,161.3,0,4,216.85
ENV-01205,2026-05-31,2026-05-25,SED-07,Puno,Puno,Sierra,Apu Express,Van,55.9,0,0.0,124.8,127.0,0,15,222.07
ENV-01206,2026-05-26,2026-05-25,SED-07,Puno,Puno,Sierra,Río Rápido,Van,90.9,0,0.0,168.6,186.6,0,28,325.38
ENV-01207,2026-05-31,2026-05-25,SED-07,Puno,Puno,Sierra,Costa Norte,Van,84.7,1,0.6,160.9,168.1,0,4,284.84
ENV-01208,2026-05-25,2026-05-25,SED-07,Puno,Puno,Sierra,Costa Norte,Van,67.5,0,0.0,139.3,173.9,1,26,277.03
ENV-01209,2026-05-31,2026-05-25,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Camión,166.1,1,22.2,290.9,469.8,1,24,493.42
ENV-01210,2026-05-26,2026-05-25,SED-08,Ayacucho,Ayacucho,Sierra,Río Rápido,Van,323.6,0,0.0,459.6,450.4,0,41,784.65
ENV-01211,2026-05-30,2026-05-25,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Camión,95.3,0,0.0,190.4,182.0,0,10,277.58
ENV-01212,2026-05-25,2026-05-25,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,113.2,0,0.0,196.5,170.8,0,34,384.11
ENV-01213,2026-05-26,2026-05-25,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,211.3,1,29.4,319.1,434.9,1,32,599.5
ENV-01214,2026-05-29,2026-05-25,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Moto,53.3,0,0.0,111.0,91.6,0,35,279.51
ENV-01215,2026-05-28,2026-05-25,SED-08,Ayacucho,Ayacucho,Sierra,Costa Norte,Van,246.4,0,0.0,363.0,392.2,0,8,543.28
ENV-01216,2026-05-29,2026-05-25,SED-08,Ayacucho,Ayacucho,Sierra,Apu Express,Van,139.3,0,0.0,229.1,217.5,0,7,347.37
ENV-01217,2026-05-25,2026-05-25,SED-09,Huancayo,Junín,Sierra,Costa Norte,Van,38.0,0,0.0,102.5,107.7,0,22,211.66
ENV-01218,2026-05-31,2026-05-25,SED-09,Huancayo,Junín,Sierra,Río Rápido,Van,55.2,0,0.0,124.0,130.2,0,12,211.52
ENV-01219,2026-05-25,2026-05-25,SED-09,Huancayo,Junín,Sierra,Apu Express,Moto,43.3,0,0.0,100.4,100.1,0,10,183.87
